idProject,nameProject,productionClass,testCase,tloc,tmcCabe,ReadabilityScore,Posnett_entropy,Posnett_volume,Posnett_lines,Dorn_DFT_Assignments,Dorn_DFT_Commas,Dorn_DFT_Comments,Dorn_DFT_Comparisons,Dorn_DFT_Conditionals,Dorn_DFT_Indentations,Dorn_DFT_Keywords,Dorn_DFT_LineLengths,Dorn_DFT_Loops,Dorn_DFT_Identifiers,Dorn_Areas_Strings,NMC,TMC,isSmelly
13,fastjson,Alipay1206,com.alibaba.json.test.a.alipay1206.test_for_alipay,0.0760869565217391,0.285714285714286,0.0285516027344066,0.716327792671347,0.0350338216420255,0.0727272727272727,0.0806451612903226,0,0.0794223826714801,0,0,0,0.0760869565217391,0.0482456140350877,0,0.0486725663716814,0.14999001647282,0.05,0,True
20,admiral,ClosuresPowerShellIT,com.vmware.admiral.closures.closurespowershellit.executepowershellhelloworldtest,0.0760869565217391,0.142857142857143,0.6630506515497,0.701987330766802,0.0399620320159344,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0,0,0,0.0760869565217391,0,0,0,0.0608563965062889,0.05,0.768622960697598,False
20,admiral,CompositeTemplateUtil,com.vmware.admiral.compute.content.compositetemplateutiltest.testconvertdockercomposetocompositetemplate,0.0760869565217391,0.142857142857143,0.427653521298355,0.680818090616597,0.0456598311672538,0.0727272727272727,0.0806451612903226,0.0846774193548387,0.0794223826714801,0,0,0,0.0760869565217391,0,0,0,0.0490589871799692,0.25,0.609177915899185,True
20,admiral,HarborApiProxyService,com.vmware.admiral.service.common.harbor.harborapiproxyservicetest.testskipimportsslcertificateonstart,0.0760869565217391,0.285714285714286,0.376386255024767,0.739262261184199,0.0326008420449758,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0,0.162790697674419,0.12,0.0760869565217391,0.0921052631578947,0,0.0929203539823009,0,0.05,0.282321207711336,False
1,incubator-dubbo,HeaderExchangeHandler,org.apache.dubbo.remoting.handler.headerexchangehandlertest.test_received_request_twoway_error_reqeustbroken,0.0760869565217391,0.142857142857143,0.275684416292824,0.692927988095094,0.0423839097747519,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0,0,0.12,0.0760869565217391,0.0526315789473684,0,0.0929203539823009,0,0.2,0.577257887907736,False
1,incubator-dubbo,HessianProtocol,org.apache.dubbo.rpc.protocol.hessian.hessianprotocoltest.testgenericinvokewithnativejava,0.0760869565217391,0.142857142857143,0.0188746433687832,0.752488198267149,0.0600716270936324,0.0727272727272727,0.0806451612903226,0.0766129032258065,0.0794223826714801,0.0806451612903226,0,0,0.0688405797101449,0,0,0.084070796460177,0.0764771624424081,0.05,0.653258693372859,False
1,incubator-dubbo,CommandContext,org.apache.dubbo.qos.command.commandcontexttest.test,0.0760869565217391,0.142857142857143,0.114491656421057,0.679792477111042,0.0463117541249882,0.0727272727272727,0.0846774193548387,0.0806451612903226,0.0794223826714801,0,0,0,0.0760869565217391,0,0,0,0.064694590161272,0.05,0,False
14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.postwithescapedvarargsqueryparams,0.0760869565217391,0.285714285714286,0.468642145394344,0.718641600440437,0.0350842982400772,0.0727272727272727,0.0725806451612903,0.0725806451612903,0.0794223826714801,0.0725806451612903,0,0.102857142857143,0.0652173913043478,0.0921052631578947,0,0.0752212389380531,0.10545026065843,0.05,0.529384433094957,False
14,http-request,HttpRequest,com.github.kevinsawicki.http.httprequesttest.putwithvarargsqueryparams,0.0760869565217391,0.285714285714286,0.475197136401207,0.720940776109896,0.0349084344374066,0.0727272727272727,0.0725806451612903,0.0725806451612903,0.0794223826714801,0.0725806451612903,0,0.102857142857143,0.0652173913043478,0.0921052631578947,0,0.0752212389380531,0.104266169154229,0.05,0.527227530776079,False
10,aismessages,PositionReportClassAAssignedSchedule,dk.tbsalling.aismessages.ais.messages.positionreportclassaassignedscheduletest.candecode,0.0760869565217391,0,0.29873156547423,0.744938168411709,0.0611801123125992,0.0727272727272727,0.0846774193548387,0.0806451612903226,0.0794223826714801,0.0846774193548387,0,0,0.0760869565217391,0,0,0,0.0372616147747907,0.05,0,False
12,jimfs,JimfsFileChannel,com.google.common.jimfs.jimfsfilechanneltest.testreadnegative,0.0760869565217391,0.285714285714286,0.430243223904561,0.718185567103992,0.0219681926074536,0.0727272727272727,0.0846774193548387,0.0766129032258065,0.0794223826714801,0,0,0.108571428571429,0.0760869565217391,0.0657894736842105,0,0.084070796460177,0.0327849027782198,0.1,0.513568230024501,False
2,carbon-apimgt,ApplicationThrottlePolicyMappingUtil,org.wso2.carbon.apimgt.rest.api.admin.throttling.mappings.applicationthrottlepolicymappingutiltest.fromapplicationthrottlepolicydtotomodeltest,0.0760869565217391,0.142857142857143,0.0902267321928233,0.70778047087445,0.0549024461191955,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0,0,0,0.0760869565217391,0.0921052631578947,0,0.0929203539823009,0.0461680338630563,0.05,0.829607776712964,False
14,elastic-job-lite,LiteJobConfigurationGsonFactory,io.elasticjob.lite.internal.config.litejobconfigurationgsonfactorytest.assertfromjsonforsimplejob,0.0760869565217391,0.142857142857143,0.0311940200609808,0.726798600683012,0.0795772936219662,0.0727272727272727,0.0846774193548387,0.0806451612903226,0.0794223826714801,0,0,0,0.072463768115942,0.0921052631578947,0,0.0929203539823009,0.0268243827591017,0.05,0.658632418147938,False
14,elastic-job-lite,JobStatisticsAPIImpl,io.elasticjob.lite.lifecycle.internal.statistics.jobstatisticsapiimpltest.assertgetjobsbriefinfobyip,0.0760869565217391,0.428571428571429,0.267684668301248,0.732355179082261,0.0585520430776612,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0.0846774193548387,0.162790697674419,0.12,0.0760869565217391,0.0921052631578947,0.0933333333333333,0.0929203539823009,0.220733851135838,0.05,0.816159069444691,True
23,timely,HttpRequestDecoder,timely.netty.http.httprequestdecodertest.testquerypostglobalannotations,0.0760869565217391,0.142857142857143,0.720223307609066,0.739770473181237,0.065709309243499,0.0727272727272727,0.0806451612903226,0.0846774193548387,0.0794223826714801,0.0846774193548387,0,0,0.0760869565217391,0.087719298245614,0,0.0619469026548673,0.191193694449103,0.1,0.566043080980595,False
23,timely,DownsampleIterator,timely.sample.iterators.downsampleiteratortest.simplegettwosamples,0.0760869565217391,0.428571428571429,0.1929297596202,0.700990380562782,0.0380348759842517,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0.0846774193548387,0.162790697674419,0.12,0.0760869565217391,0.0921052631578947,0.0888888888888889,0.0929203539823009,0.0498195326753567,0.1,0.412051742628364,True
35,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testerrorsservers,0.0760869565217391,0.285714285714286,0.340406775473388,0.74481331548533,0.0378881958833486,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0.0806451612903226,0,0,0.0760869565217391,0.0921052631578947,0,0.0929203539823009,0,0.15,0.338242738613523,True
35,hbase,AsyncTable,org.apache.hadoop.hbase.client.testasynctable.testcheckandmutatewithtimerange,0.0760869565217391,0.285714285714286,0.0463573671860608,0.767925642106082,0.0834385213318628,0.0727272727272727,0.0766129032258065,0.0806451612903226,0.0794223826714801,0.0846774193548387,0,0,0.0760869565217391,0.0570175438596491,0,0.0575221238938053,0,0.05,0.17878103707306,True
35,hbase,ChoreService,org.apache.hadoop.hbase.testchoreservice.testscheduledchoreconstruction,0.0760869565217391,0,0.741777360438846,0.777537766587536,0.0324036724541179,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0,0,0.114285714285714,0.0760869565217391,0.087719298245614,0,0.0929203539823009,0.197921775053305,0.05,0.482354194751395,True
35,hbase,MultiRowResource,org.apache.hadoop.hbase.rest.testmultirowresource.testmulticellgetjson,0.0760869565217391,0.285714285714286,0.533988654612675,0.811069367117477,0.0471401263555742,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0,0.162790697674419,0,0.0760869565217391,0,0,0.0752212389380531,0.0632629738337601,0.05,0.485405357857358,True
35,hbase,WeakObjectPool,org.apache.hadoop.hbase.util.testweakobjectpool.testweakreference,0.0760869565217391,0.142857142857143,0.807438015937466,0.727069181871401,0.0313477186728117,0.0727272727272727,0.0806451612903226,0.0806451612903226,0.0794223826714801,0,0,0,0.0760869565217391,0.0482456140350877,0,0,0.0175392996992225,0.05,0.327483651434721,True
35,hbase,Bytes,org.apache.hadoop.hbase.util.testbytes.testbinarysearch,0.0760869565217391,0.285714285714286,0.203976839779407,0.743794624462971,0.076192701066093,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0.0846774193548387,0,0,0.0760869565217391,0.0921052631578947,0.0933333333333333,0.0929203539823009,0,0.05,0.429216342378548,True
35,hbase,FSUtils,org.apache.hadoop.hbase.util.testfsutils.testcopyfilesparallel,0.0760869565217391,0.285714285714286,0.0910858288391337,0.746422059674961,0.0485877737415946,0.0727272727272727,0.0685483870967742,0.0846774193548387,0.0794223826714801,0.0846774193548387,0,0,0.0760869565217391,0,0.0933333333333333,0.0619469026548673,0.0299490594834592,0.1,0.32787979915562,True
35,hbase,ParseFilter,org.apache.hadoop.hbase.filter.testparsefilter.testcolumncountgetfilter,0.0760869565217391,0.285714285714286,0.729981184005262,0.692306584689519,0.0230527728276326,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0,0,0,0.0760869565217391,0.087719298245614,0,0.0752212389380531,0.129558043117745,0.1,0.607962741582682,True
35,hbase,ClusterId,org.apache.hadoop.hbase.regionserver.testclusterid.testrewritingclusteridtopb,0.0760869565217391,0.285714285714286,0.288133591412246,0.756308527785341,0.0363803198311459,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0.0846774193548387,0.162790697674419,0.12,0.072463768115942,0.0921052631578947,0,0.0929203539823009,0,0.05,0.452871779272264,True
35,hbase,HeapMemoryManager,org.apache.hadoop.hbase.regionserver.testheapmemorymanager.testwhencombinedheapsizesfromtunergoesoutsidemaxlimit,0.0760869565217391,0.142857142857143,0.194718971847071,0.80889185710129,0.0494962780669794,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0,0,0,0.072463768115942,0,0,0,0.0130306096635467,0.05,0.754751709045152,True
35,hbase,StochasticLoadBalancer,org.apache.hadoop.hbase.master.balancer.teststochasticloadbalancer.testcostfromarray,0.0760869565217391,0.142857142857143,0.236221536992637,0.729348603005832,0.0420515922027126,0.0727272727272727,0.0806451612903226,0.0725806451612903,0.0794223826714801,0.0846774193548387,0,0,0.072463768115942,0.087719298245614,0.0933333333333333,0.084070796460177,0,0.05,0.344000326879571,True
35,hbase,MasterQuotasObserver,org.apache.hadoop.hbase.quotas.testmasterquotasobserver.testnamespacespaceandrpcquotaremoved,0.0760869565217391,0.285714285714286,0.580710709094264,0.724373900633422,0.0415331075993225,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0,0.162790697674419,0,0.0760869565217391,0.0614035087719298,0,0.0884955752212389,0,0.2,0.550502034275872,True
35,hbase,QuotaState,org.apache.hadoop.hbase.quotas.testquotastate.testtablethrottlewithbatch,0.0760869565217391,0.285714285714286,0.449394285677895,0.770090794067578,0.0347061084705519,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0,0,0,0.0760869565217391,0,0,0.0929203539823009,0.0568866223831874,0.1,0.672078261118508,True
35,hbase,FileSystemUtilizationChore,org.apache.hadoop.hbase.quotas.testfilesystemutilizationchore.testprocessingleftoverregions,0.0760869565217391,0.142857142857143,0.592635750769852,0.744014180647341,0.0519683787658081,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0.0846774193548387,0,0.12,0.0760869565217391,0.087719298245614,0,0.0884955752212389,0,0.25,0.608934655837066,True
35,hbase,BucketCache,org.apache.hadoop.hbase.io.hfile.bucket.testbucketcache.testmemoryleak,0.0760869565217391,0.142857142857143,0.0806573554857294,0.735119320129511,0.0447475856495822,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0.0846774193548387,0,0.12,0.0760869565217391,0.087719298245614,0,0.0884955752212389,0.0501395197923426,0.1,0.361136991838513,True
35,hbase,SnapshotHFileCleaner,org.apache.hadoop.hbase.master.snapshot.testsnapshothfilecleaner.testcorrupteddatamanifest,0.0760869565217391,0.428571428571429,0.540018796919967,0.758073463622382,0.0289935165993501,0.0727272727272727,0.0725806451612903,0.0725806451612903,0.0794223826714801,0,0,0,0.0615942028985507,0.0921052631578947,0,0.079646017699115,0.0599140323885355,0.05,0.624915646757331,True
35,hbase,TaskMonitor,org.apache.hadoop.hbase.monitoring.testtaskmonitor.testtasksgetabortedonleak,0.0760869565217391,0.142857142857143,0.685553789138241,0.705839653879313,0.0343264740522676,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0,0,0.12,0.0760869565217391,0.0921052631578947,0,0.0929203539823009,0.0634364044755127,0.05,0.72841435085046,True
35,hbase,GroupingTableMap,org.apache.hadoop.hbase.mapred.testgroupingtablemap.shouldnotcallcollectonsincefinduniquekeyvaluemorethanones,0.0760869565217391,0.285714285714286,0.102870002387376,0.766371618403412,0.0560773697132861,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0.0846774193548387,0.162790697674419,0.12,0.072463768115942,0.0921052631578947,0,0.0929203539823009,0.125626167037155,0.05,0.684841723088417,True
40,dropwizard,TlsSocketAppenderFactory,io.dropwizard.logging.tlssocketappenderfactorytest.testparsecustomconfiguration,0.0760869565217391,0.142857142857143,0.0151069192198475,0.747404739881355,0.0642208336214685,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0.0846774193548387,0,0,0.0760869565217391,0,0,0,0.147595799858544,0.1,0.27478789717207,False
31,retrofit,Call,retrofit2.calltest.conversionproblemoutgoingsync,0.0760869565217391,0.428571428571429,0.370645105837668,0.698070666045228,0.0337040197071189,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0.0846774193548387,0,0.12,0.0760869565217391,0.0921052631578947,0,0.0929203539823009,0.0432260384822874,0.05,0.480275238397476,True
19,esper,HashableMultiKey,com.espertech.esper.common.internal.collection.testhashablemultikey.testwithset,0.0760869565217391,0,0.415732353924677,0.717098836222713,0.0659273983657563,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0.0846774193548387,0,0,0.0760869565217391,0.0921052631578947,0,0.084070796460177,0.0189682274824797,0.05,0.281345208607732,True
19,esper,ExprEqualsNode,com.espertech.esper.common.internal.epl.expression.ops.testexprequalsnode.testvalidate,0.0760869565217391,0.285714285714286,0.360614657400914,0.71450711385202,0.0325852149623025,0.0727272727272727,0,0,0.0794223826714801,0,0,0.108571428571429,0.072463768115942,0.0921052631578947,0,0.0929203539823009,0,0.05,0.603217154573657,True
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphquerypagingforuniqueidssortedorder,0.0760869565217391,0,0.00800359155808227,0.807610888018849,0.0835453736622484,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0.0806451612903226,0,0,0.0760869565217391,0.0526315789473684,0,0.0530973451327434,0.0381743298161209,0.05,0.362122449235509,True
1,spring-ws,WsdlDefinitionHandlerAdapter,org.springframework.ws.transport.http.wsdldefinitionhandleradaptertest.handlesimplewsdl11definitionwithtransformlocation,0.0760869565217391,0.428571428571429,0.207887262104548,0.719232008288592,0.0406029960978385,0.0727272727272727,0.0846774193548387,0.0846774193548387,0.0794223826714801,0,0,0,0.072463768115942,0,0,0,0.104734093010411,0.05,0.534563574000063,True
18,java-websocket,Draft_6455,org.java_websocket.drafts.draft_6455test.draft_6455test,0.0760869565217391,0,0.492912799119057,0.703890284035273,0.0291419850119444,0.0727272727272727,0.0725806451612903,0.0685483870967742,0.0794223826714801,0,0,0,0.0688405797101449,0,0,0,0.375111625682716,0.05,0.235333018451632,False
13,hadoop,StoragePolicySummary,org.apache.hadoop.hdfs.server.namenode.teststoragepolicysummary.testmultiplewarmsindifferentorder,0.0760869565217391,0.142857142857143,0.180154353378761,0.65015745678578,0.000316657790329169,0,0,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.1,0.798015277866951,False
13,hadoop,ContainerManager,org.apache.hadoop.yarn.server.nodemanager.containermanager.testcontainermanager.teststartcontainerfailurewithunknownauxservice,0.0760869565217391,0.285714285714286,0.105508603154039,0.662620576941487,0.000656378092308555,0,0,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.1,0.498604848328043,True
13,hadoop,LeaseManager,org.apache.hadoop.ozone.lease.testleasemanager.testreusetimedoutlease,0.0760869565217391,0.285714285714286,0.545584499835169,0.63559911870552,0.0010149150723801,0,0,0.00403225806451613,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.05,0.714558605043987,False
6,wikidata-toolkit,WikibaseDataFetcher,org.wikidata.wdtk.wikibaseapi.wikibasedatafetchertest.testwbsearchentities,0.0760869565217391,0.285714285714286,0.285508304833109,0.652863014143568,0.000656378092308555,0,0,0.00403225806451613,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.1,0.426730489626285,False
19,oryx,ModelManagerListenerIT,com.cloudera.oryx.lambda.serving.modelmanagerlistenerit.testlistener,0.0760869565217391,0.142857142857143,0.0575118400139918,0.603498421436273,0.000656378092308555,0,0,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.05,0,False
2,carbon-apimgt,ApiDAOImplIT,org.wso2.carbon.apimgt.core.dao.impl.apidaoimplit.testupdategetdedicatedgateway,0.0760869565217391,0.142857142857143,0.0705606490357261,0.625821169847287,0.000656378092308555,0,0,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.1,0.570656198206098,False
35,hbase,PerformanceEvaluation,org.apache.hadoop.hbase.testperformanceevaluation.testparseoptsmultiputs,0.0760869565217391,0.285714285714286,0.22711592912538,0.593029417852116,0.000316657790329169,0,0,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.05,0.53794735647065,True
35,hbase,ConfServlet,org.apache.hadoop.hbase.http.conf.testconfservlet.testwritejson,0.0760869565217391,0.571428571428571,0.337528139351633,0.663187775937037,0.00141088064193317,0,0,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0.134235963041933,0.1,0.401923986325465,True
35,hbase,FlushLifeCycleTracker,org.apache.hadoop.hbase.regionserver.testflushlifecycletracker.test,0.0760869565217391,0.428571428571429,0.645730197429034,0.625204193572243,0.0010149150723801,0,0,0.00403225806451613,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.05,0.364162894867136,True
35,hbase,HRegion,org.apache.hadoop.hbase.regionserver.testhregion.testtoshownpeonregionscannerreseek,0.0760869565217391,0.142857142857143,0.209565609692137,0.66988931880455,0.000656378092308555,0,0,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.3,0.459842034498207,True
35,hbase,ThriftHBaseServiceHandler,org.apache.hadoop.hbase.thrift2.testthrifthbaseservicehandler.testexistsall,0.0760869565217391,0.285714285714286,0.203451231120616,0.638921851390429,0.0010149150723801,0,0,0.00403225806451613,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.1,0.579833343147748,True
35,hbase,ThriftHBaseServiceHandler,org.apache.hadoop.hbase.thrift2.testthrifthbaseservicehandler.testappend,0.0760869565217391,0.285714285714286,0.0374372862262482,0.613507707218316,0.000656378092308555,0,0,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.1,0.626255202160373,True
35,hbase,SimpleRegionNormalizer,org.apache.hadoop.hbase.master.normalizer.testsimpleregionnormalizer.testsplitoflargeregion,0.0760869565217391,0.142857142857143,0.0388250388188143,0.692120078325692,0.000656378092308555,0,0,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.1,0.773189130171154,True
35,hbase,UserScanQueryMatcher,org.apache.hadoop.hbase.regionserver.querymatcher.testuserscanquerymatcher.testmatchwhenfilterreturnsincludeandseeknextrow,0.0760869565217391,0.285714285714286,0.173384040592647,0.686435884385212,0.000656378092308555,0,0,0,0.0072202166064982,0,0,0,0.0036231884057971,0.0043859649122807,0,0.00442477876106195,0,0.05,0.828422705227988,True
3,struts,LocationAttributes,com.opensymphony.xwork2.util.location.locationattributestest.testaddlocationattributes,0.072463768115942,0.285714285714286,0.630370020865744,0.685520376389006,0.0205216104731377,0.0690909090909091,0.0806451612903226,0.0806451612903226,0.075812274368231,0,0,0.114285714285714,0.072463768115942,0.087719298245614,0,0.0884955752212389,0.159842145206173,0.05,0.492893782968265,False
13,hadoop,Path,org.apache.hadoop.fs.testpath.testpaththreeargcontructor,0.072463768115942,0.285714285714286,0.978341400623284,0.689479936408038,0.0503975092917154,0.0690909090909091,0.0725806451612903,0.0645161290322581,0.075812274368231,0,0.13953488372093,0,0.0543478260869565,0.0833333333333333,0,0.0752212389380531,0.289071044776119,0.05,0.603644821950267,False
13,hadoop,FilterFs,org.apache.hadoop.fs.testfilterfs.testfilterfilesystem,0.072463768115942,0.571428571428571,0.385060518978945,0.663253127741144,0.0308006110081928,0.0690909090909091,0,0.0806451612903226,0.075812274368231,0,0.155038759689922,0.114285714285714,0.072463768115942,0.0833333333333333,0.0888888888888889,0.084070796460177,0.0828054712509874,0.05,0.330084028070194,True
13,hadoop,FSImage,org.apache.hadoop.hdfs.server.namenode.testfsimage.testctime,0.072463768115942,0.428571428571429,0.611595988272937,0.678660918780375,0.0229116553584853,0.0690909090909091,0.0725806451612903,0,0.075812274368231,0.0725806451612903,0.13953488372093,0.102857142857143,0.0652173913043478,0.087719298245614,0,0.079646017699115,0,0.05,0.342552869238119,False
13,hadoop,HttpFSServer,org.apache.hadoop.fs.http.server.testhttpfsserver.testdisallowsnapshotexception,0.072463768115942,0.285714285714286,0.556427776812727,0.759916942752552,0.0494116703822544,0.0690909090909091,0.0806451612903226,0.0725806451612903,0.075812274368231,0,0,0,0.072463768115942,0.0745614035087719,0,0.0752212389380531,0.126726258815811,0.15,0.454195661227718,False
13,hadoop,UserGroupInformation,org.apache.hadoop.security.testusergroupinformation.testaddtoken,0.072463768115942,0.428571428571429,0.740111052989503,0.719096852238325,0.0425744356218675,0.0690909090909091,0.0806451612903226,0.0806451612903226,0.075812274368231,0.0806451612903226,0,0,0.072463768115942,0.0833333333333333,0,0,0.0486767280913866,0.1,0.284620835550543,True
13,hadoop,NetUtils,org.apache.hadoop.net.testnetutils.testislocaladdress,0.072463768115942,0.571428571428571,0.606258034705423,0.674898427579539,0.0239762250468252,0.0690909090909091,0.0725806451612903,0,0.075812274368231,0.0725806451612903,0.13953488372093,0.102857142857143,0.0652173913043478,0.087719298245614,0.08,0.079646017699115,0.0126379063586179,0.05,0.216695801988416,True
13,hadoop,DFSAdmin,org.apache.hadoop.hdfs.tools.testdfsadmin.testchecknumofblocksinreportcommand,0.072463768115942,0.285714285714286,0.586589038371313,0.768039737434723,0.0319879258896262,0.0690909090909091,0.0766129032258065,0.0806451612903226,0.075812274368231,0,0,0,0.072463768115942,0.0526315789473684,0.0844444444444444,0,0.0144376708009249,0.05,0.23726342124522,False
13,hadoop,Planner,org.apache.hadoop.hdfs.server.diskbalancer.testplanner.testplannerscale,0.072463768115942,0.285714285714286,0.375912338494157,0.722760573815682,0.0484337420032097,0.0690909090909091,0.0806451612903226,0.0806451612903226,0.075812274368231,0.0806451612903226,0,0,0.072463768115942,0.0833333333333333,0.0888888888888889,0.0884955752212389,0.12836354898139,0.05,0.696156967743879,True
13,hadoop,StorageLocationChecker,org.apache.hadoop.hdfs.server.datanode.checker.teststoragelocationchecker.testtimeoutincheck,0.072463768115942,0.285714285714286,0.664740264415151,0.776613336836225,0.0247330178667271,0.0690909090909091,0.0604838709677419,0.0604838709677419,0.075812274368231,0.0604838709677419,0,0.0857142857142857,0.0543478260869565,0.087719298245614,0,0.0663716814159292,0,0.1,0.599830717624377,False
13,hadoop,Mover,org.apache.hadoop.hdfs.server.mover.testmover.testmovewhenstoragepolicysatisfierisrunning,0.072463768115942,0.142857142857143,0.230588704346257,0.781805979694775,0.0524320543109517,0.0690909090909091,0.0806451612903226,0.0766129032258065,0.075812274368231,0,0,0.114285714285714,0.0688405797101449,0.087719298245614,0,0.084070796460177,0.112074825870647,0.1,0.555025451402197,False
13,hadoop,BlockManagerSafeMode,org.apache.hadoop.hdfs.server.blockmanagement.testblockmanagersafemode.testgetsafemodetip,0.072463768115942,0.285714285714286,0.865383327007057,0.752592541087792,0.0485030235673359,0.0690909090909091,0.0685483870967742,0.0685483870967742,0.075812274368231,0,0,0,0.0652173913043478,0.0833333333333333,0,0.0752212389380531,0.429115703848207,0.2,0.517434046154797,False
13,hadoop,CommonNodeLabelsManager,org.apache.hadoop.yarn.nodelabels.testcommonnodelabelsmanager.testlabelstonodesforselectedlabels,0.072463768115942,0.142857142857143,0.0601989328844704,0.735780005931835,0.101361689323346,0.0690909090909091,0.0685483870967742,0.0725806451612903,0.075812274368231,0.0806451612903226,0,0,0.072463768115942,0,0,0,0.119055017931122,0.05,0.659266644398219,False
13,hadoop,CommonNodeLabelsManager,org.apache.hadoop.yarn.nodelabels.testcommonnodelabelsmanager.testlabelstonodesforselectedlabels,0.072463768115942,0.142857142857143,0.0601989328844704,0.735780005931835,0.101361689323346,0.0690909090909091,0.0685483870967742,0.0725806451612903,0.075812274368231,0.0806451612903226,0,0,0.072463768115942,0,0,0,0.119055017931122,0.05,0.659266644398219,True
13,hadoop,ApplicationEntity,org.apache.hadoop.yarn.api.records.timelineservice.testapplicationentity.testgetapplicationevent,0.072463768115942,0,0.169187679885356,0.662168837535979,0.0313851195273372,0.0690909090909091,0.0766129032258065,0.0766129032258065,0.075812274368231,0,0,0,0.0688405797101449,0.0570175438596491,0,0,0.0981053017122974,0.05,0.49827287912244,False
13,hadoop,ApplicationEntity,org.apache.hadoop.yarn.api.records.timelineservice.testapplicationentity.testgetapplicationevent,0.072463768115942,0,0.169187679885356,0.662168837535979,0.0313851195273372,0.0690909090909091,0.0766129032258065,0.0766129032258065,0.075812274368231,0,0,0,0.0688405797101449,0.0570175438596491,0,0,0.0981053017122974,0.05,0.49827287912244,True
13,hadoop,NodeStatusUpdater,org.apache.hadoop.yarn.server.nodemanager.testnodestatusupdater.testcompletedcontainersisrecentlystopped,0.072463768115942,0.428571428571429,0.144380971787855,0.716523706177901,0.0558511020816309,0.0690909090909091,0.0806451612903226,0.0806451612903226,0.075812274368231,0,0,0.114285714285714,0.0688405797101449,0.0833333333333333,0,0.0884955752212389,0.017841488758738,0.05,0.384364823839292,True
13,hadoop,AHSWebServices,org.apache.hadoop.yarn.server.applicationhistoryservice.webapp.testahswebservices.testcontainerlogsmetaforfinishedapps,0.072463768115942,0.142857142857143,0.0111378626880536,0.741758560710691,0.067322547931931,0.0690909090909091,0.0806451612903226,0.0806451612903226,0.075812274368231,0.0806451612903226,0,0,0.0688405797101449,0.0789473684210526,0,0.0884955752212389,0.0714802996511694,0.05,0.42756503728305,False
